protein_id,sample,season,normalized_abundance,log_abundance
Td00001aa000033_T003,C071-1,Summer,5306.5,8.576687763390325
Td00001aa000033_T003,C071-2,Summer,2483.4,7.8173838683854155
Td00001aa000033_T003,C071-3,Summer,2083.8,7.641948429457976
Td00001aa000033_T003,C076,Summer,1078.9,6.983697283484164
Td00001aa000033_T003,C002,Winter,854.1,6.750048284122925
Td00001aa000033_T003,C004,Winter,761.3,6.63502749962571
Td00001aa000033_T003,C022,Winter,750.4,6.620606399024638
Td00001aa000033_T003,C031,Winter,1044.5,6.951293581954016
Td00001aa000033_T003,C071-1,Winter,1149.6,7.047169335634683
Td00001aa000033_T003,C071-2,Winter,2897.3,7.971534548155149
Td00001aa000033_T003,C071-3,Winter,567.1,6.34053565678334
Td00001aa000033_T003,C076,Winter,397.2,5.984439934688641
Td00001aa000034_T001,C002,Summer,347.9,5.851915085032285
Td00001aa000034_T001,C004,Summer,259,5.556828065560541
Td00001aa000034_T001,C022,Summer,694.5,6.543192163634283
Td00001aa000034_T001,C031,Summer,317.6,5.760792732521596
Td00001aa000034_T001,C071-1,Summer,2121.5,7.6598786651137445
Td00001aa000034_T001,C071-2,Summer,683.2,6.526787643938061
Td00001aa000034_T001,C071-3,Summer,599.5,6.3960959761356255
Td00001aa000034_T001,C076,Summer,178.6,5.1851486740415025
Td00001aa000034_T001,C002,Winter,177,5.176149738223547
Td00001aa000034_T001,C004,Winter,99.6,4.601162174630713
Td00001aa000034_T001,C022,Winter,356.8,5.877175403508545
Td00001aa000034_T001,C031,Winter,108.2,4.683981375654525
Td00001aa000034_T001,C071-1,Winter,114.3,4.738826579549671
Td00001aa000034_T001,C071-2,Winter,890.4,6.791670801084426
Td00001aa000034_T001,C071-3,Winter,133.2,4.891851765613796
Td00001aa000034_T001,C076,Winter,88.2,4.479606974350614
Td00001aa000041_T001,C002,Summer,20,2.9957323235539897
Td00001aa000041_T001,C004,Summer,32.4,3.4781584536624806
Td00001aa000041_T001,C022,Summer,36.2,3.589059146456034
Td00001aa000041_T001,C031,Summer,17.2,2.8449094419589405
Td00001aa000041_T001,C071-1,Summer,24.3,3.1904763914987653
Td00001aa000041_T001,C071-2,Summer,19.4,2.965273117615673
Td00001aa000041_T001,C071-3,Summer,22.1,3.095577653772575
Td00001aa000041_T001,C076,Summer,23.7,3.1654750903351774
Td00001aa000041_T001,C002,Winter,19.7,2.980618686505363
Td00001aa000041_T001,C004,Winter,23.5,3.157000463703304
Td00001aa000041_T001,C022,Winter,18.9,2.939161974975648
Td00001aa000041_T001,C031,Winter,24.9,3.214867843631304
Td00001aa000041_T001,C071-1,Winter,19.2,2.954910331117068
Td00001aa000041_T001,C071-2,Winter,22,3.09104249881286
Td00001aa000041_T001,C071-3,Winter,24.6,3.2027464835887227
Td00001aa000041_T001,C076,Winter,28.9,3.363841629720462
Td00001aa000042_T001,C002,Summer,351.8,5.863062835145982
Td00001aa000042_T001,C004,Summer,766.6,6.641965154250916
Td00001aa000042_T001,C022,Summer,369.9,5.913232701541841
Td00001aa000042_T001,C031,Summer,643.9,6.4675434360971735
Td00001aa000042_T001,C071-1,Summer,359.9,5.885826217863534
Td00001aa000042_T001,C071-2,Summer,452.7,6.1152296566508815
Td00001aa000042_T001,C071-3,Summer,330,5.799092657490829
Td00001aa000042_T001,C076,Summer,322.9,5.777342680861164
Td00001aa000042_T001,C002,Winter,366.5,5.903998524055219
Td00001aa000042_T001,C004,Winter,916.5,6.820562068370867
Td00001aa000042_T001,C022,Winter,582.2,6.366814033029145
Td00001aa000042_T001,C031,Winter,578.3,6.360092766893379
Td00001aa000042_T001,C071-1,Winter,443.3,6.094246744006816
Td00001aa000042_T001,C071-2,Winter,542.7,6.296556682911998
Td00001aa000042_T001,C071-3,Winter,430.6,6.0651795872526035
Td00001aa000042_T001,C076,Winter,637.8,6.458024756143847
Td00001aa000049_T001,C002,Summer,1779.4,7.484031508372654
Td00001aa000049_T001,C004,Summer,1024.4,6.9318623553015515
Td00001aa000049_T001,C022,Summer,1240.7,7.1234310162548224
Td00001aa000049_T001,C031,Summer,877.4,6.776962989871844
Td00001aa000049_T001,C071-1,Summer,1119,7.02019070920558
Td00001aa000049_T001,C071-2,Summer,893.1,6.794698557809536
Td00001aa000049_T001,C071-3,Summer,1775.5,7.481837352946364
Td00001aa000049_T001,C076,Summer,1061.7,6.967626676961413
Td00001aa000049_T001,C002,Winter,768,6.643789734449755
Td00001aa000049_T001,C004,Winter,866.1,6.7640003764916
Td00001aa000049_T001,C022,Winter,688.3,6.534224790857174
Td00001aa000049_T001,C031,Winter,764.6,6.639352822570186
Td00001aa000049_T001,C071-1,Winter,1250.4,7.1312187799070115
Td00001aa000049_T001,C071-2,Winter,749.9,6.619939865640855
Td00001aa000049_T001,C071-3,Winter,752.7,6.623666743369037
Td00001aa000049_T001,C076,Winter,534.2,6.280770302547818
Td00001aa000066_T002,C002,Summer,123.7,4.817859287482516
Td00001aa000066_T002,C004,Summer,140,4.941642429752162
Td00001aa000066_T002,C022,Summer,104.2,4.646312138916196
Td00001aa000066_T002,C031,Summer,96.7,4.57161341280051
Td00001aa000066_T002,C071-1,Summer,115.3,4.74753743594804
Td00001aa000066_T002,C071-2,Summer,137.4,4.922896387066269
Td00001aa000066_T002,C071-3,Summer,90.6,4.506454224086461
Td00001aa000066_T002,C076,Summer,75.3,4.32148014808606
Td00001aa000066_T002,C002,Winter,107.7,4.679349593447394
Td00001aa000066_T002,C004,Winter,187.2,5.232177569385372
Td00001aa000066_T002,C022,Winter,87.8,4.475061512030592
Td00001aa000066_T002,C031,Winter,78.2,4.359269660338989
Td00001aa000066_T002,C071-1,Winter,154.4,5.03954664406736
Td00001aa000066_T002,C071-2,Winter,75.9,4.329416697576815
Td00001aa000066_T002,C071-3,Winter,118.4,4.774068730895851
Td00001aa000066_T002,C076,Winter,76.2,4.33336147581596
Td00001aa000068_T001,C002,Summer,1800.8,7.495986290147831
Td00001aa000068_T001,C004,Summer,2931.4,7.9832354039343345
Td00001aa000068_T001,C022,Summer,1979.5,7.590599567051363
Td00001aa000068_T001,C031,Summer,2660.1,7.886118995429997
Td00001aa000068_T001,C071-1,Summer,2699.1,7.900673663461677
Td00001aa000068_T001,C071-2,Summer,2565.4,7.849869691255553
Td00001aa000068_T001,C071-3,Summer,2368.8,7.770138777209536
Td00001aa000068_T001,C076,Summer,2289,7.735870320389439
Td00001aa000068_T001,C002,Winter,2306,7.743269701262656
Td00001aa000068_T001,C004,Winter,3020.2,8.013078333672793
Td00001aa000068_T001,C022,Winter,2831.2,7.948455929384461
Td00001aa000068_T001,C031,Winter,2063.7,7.6322557676846445
Td00001aa000068_T001,C071-1,Winter,3968.5,8.286143468782914
Td00001aa000068_T001,C071-2,Winter,1653.5,7.410649533026625
Td00001aa000068_T001,C071-3,Winter,3181.1,8.06498232822452
Td00001aa000068_T001,C076,Winter,2582.2,7.856397028127885
Td00001aa000081_T004,C002,Summer,251.7,5.528237906114254
Td00001aa000081_T004,C004,Summer,106.9,4.671893827385537
Td00001aa000081_T004,C022,Summer,196,5.278114664332558
Td00001aa000081_T004,C031,Summer,130.5,4.871373234425583
Td00001aa000081_T004,C071-1,Summer,430.9,6.065876046942516
Td00001aa000081_T004,C071-2,Summer,368.4,5.909169307095593
Td00001aa000081_T004,C071-3,Summer,254.8,5.540478927622655
Td00001aa000081_T004,C076,Summer,212.7,5.3598827269076486
Td00001aa000081_T004,C002,Winter,372.3,5.919699983564677
Td00001aa000081_T004,C004,Winter,188,5.236441968149098
Td00001aa000081_T004,C022,Winter,480.9,6.175659350363051
Td00001aa000081_T004,C031,Winter,111.9,4.71760562425443
Td00001aa000081_T004,C071-1,Winter,575.8,6.3557603799147895
Td00001aa000081_T004,C071-2,Winter,315.8,5.755109104988103
Td00001aa000081_T004,C071-3,Winter,350.1,5.858218830816947
Td00001aa000081_T004,C076,Winter,257.4,5.55063129904703
Td00001aa000082_T002,C002,Summer,18.5,2.9177707861383317
Td00001aa000082_T002,C004,Summer,23.8,3.1696856226942347
Td00001aa000082_T002,C022,Summer,31.6,3.4531571522384357
Td00001aa000082_T002,C031,Summer,56.1,4.027135830353963
Td00001aa000082_T002,C071-1,Summer,48.2,3.8753590418034425
Td00001aa000082_T002,C071-2,Summer,44,3.7841896566455335
Td00001aa000082_T002,C071-3,Summer,25.6,3.2425923905480163
Td00001aa000082_T002,C076,Summer,27.8,3.325036056667814
Td00001aa000082_T002,C002,Winter,25.2,3.2268440341999165
Td00001aa000082_T002,C004,Winter,44,3.7841896566455335
Td00001aa000082_T002,C022,Winter,113.9,4.735320879232768
Td00001aa000082_T002,C031,Winter,50.2,3.916015046618002
Td00001aa000082_T002,C071-1,Winter,78.7,4.3656431681298375
Td00001aa000082_T002,C071-2,Winter,19.5,2.970414516851751
Td00001aa000082_T002,C071-3,Winter,49.3,3.89792410133262
Td00001aa000082_T002,C076,Winter,33.9,3.523415043884929
Td00001aa000084_T001,C002,Summer,1085,6.989335266896219
Td00001aa000084_T001,C004,Summer,797.6,6.68160721990139
Td00001aa000084_T001,C022,Summer,1022,6.929516771742123
Td00001aa000084_T001,C031,Summer,512.4,6.2391055719741795
Td00001aa000084_T001,C071-1,Summer,741.4,6.608540292065431
Td00001aa000084_T001,C071-2,Summer,621.5,6.432135912559776
Td00001aa000084_T001,C071-3,Summer,776,6.654152521471879
Td00001aa000084_T001,C076,Summer,997.3,6.905051628410529
Td00001aa000084_T001,C002,Winter,743.8,6.611772182835417
Td00001aa000084_T001,C004,Winter,494.2,6.2029402955779815
Td00001aa000084_T001,C022,Winter,683.2,6.526787643938061
Td00001aa000084_T001,C031,Winter,1015.1,6.92274240977551
Td00001aa000084_T001,C071-1,Winter,434.6,6.0744260701232955
Td00001aa000084_T001,C071-2,Winter,678,6.519147289415322
Td00001aa000084_T001,C071-3,Winter,400,5.991464549607982
Td00001aa000084_T001,C076,Winter,833.1,6.725153684181199
Td00001aa000086_T002,C002,Summer,1198.4,7.088742613597401
Td00001aa000086_T002,C004,Summer,2708.1,7.904002561341481
Td00001aa000086_T002,C022,Summer,1929.2,7.564860688713167
Td00001aa000086_T002,C031,Summer,3730.8,8.224377967120747
Td00001aa000086_T002,C071-1,Summer,1362.7,7.217223305489612
Td00001aa000086_T002,C071-2,Summer,1684.4,7.429164696881456
Td00001aa000086_T002,C071-3,Summer,1377.6,7.228098134399366
Td00001aa000086_T002,C076,Summer,1695.1,7.435497015714376
Td00001aa000086_T002,C002,Winter,2024.9,7.613275596099076
Td00001aa000086_T002,C004,Winter,3534.6,8.170355418038614
Td00001aa000086_T002,C022,Winter,3612.2,8.192072284266402
Td00001aa000086_T002,C031,Winter,3123.9,8.046837500524072
Td00001aa000086_T002,C071-1,Winter,3055,8.024534871933028
Td00001aa000086_T002,C071-2,Winter,2513.5,7.829431483530482
Td00001aa000086_T002,C071-3,Winter,2461.7,7.808607447573324
Td00001aa000086_T002,C076,Winter,2386.9,7.777750732289942
Td00001aa000108_T001,C002,Summer,249.5,5.5194589191995895
Td00001aa000108_T001,C004,Summer,415.7,6.029963848664172
Td00001aa000108_T001,C022,Summer,256.8,5.548297575709888
Td00001aa000108_T001,C031,Summer,463.3,6.138374794581031
Td00001aa000108_T001,C071-1,Summer,281.1,5.638710481469939
Td00001aa000108_T001,C071-2,Summer,192.7,5.261134580609734
Td00001aa000108_T001,C071-3,Summer,122.8,4.810557023856364
Td00001aa000108_T001,C076,Summer,102.4,4.628886722371033
Td00001aa000108_T001,C002,Winter,74.6,4.312140520614541
Td00001aa000108_T001,C004,Winter,311.4,5.741078262611202
Td00001aa000108_T001,C022,Winter,232.9,5.450609181183983
Td00001aa000108_T001,C031,Winter,124.5,4.824305723936891
Td00001aa000108_T001,C071-1,Winter,537.7,6.287300785675406
Td00001aa000108_T001,C071-2,Winter,113.3,4.730039176860086
Td00001aa000108_T001,C071-3,Winter,311.1,5.740114407117992
Td00001aa000108_T001,C076,Winter,29.4,3.380994708358241
Td00001aa000109_T003,C002,Summer,586.4,6.374002152277762
Td00001aa000109_T003,C004,Summer,363.4,5.89550415871386
Td00001aa000109_T003,C022,Summer,558.7,6.325612658254973
Td00001aa000109_T003,C031,Summer,548.7,6.307551845887419
Td00001aa000109_T003,C071-1,Summer,809.7,6.696663809927094
Td00001aa000109_T003,C071-2,Summer,574.9,6.354196114368678
Td00001aa000109_T003,C071-3,Summer,758.7,6.631606443662073
Td00001aa000109_T003,C076,Summer,541.2,6.293788898144379
Td00001aa000109_T003,C002,Winter,647.9,6.473736364999359
Td00001aa000109_T003,C004,Winter,325.7,5.785976715352498
Td00001aa000109_T003,C022,Winter,534.5,6.281331732336008
Td00001aa000109_T003,C031,Winter,592.8,6.384857075668787
Td00001aa000109_T003,C071-1,Winter,774.8,6.652604932823496
Td00001aa000109_T003,C071-2,Winter,787.8,6.669244251806163
Td00001aa000109_T003,C071-3,Winter,1015.2,6.922840917385206
Td00001aa000109_T003,C076,Winter,919.1,6.823394931452085
Td00001aa000115_T003,C002,Summer,214.6,5.3687758348564305
Td00001aa000115_T003,C004,Summer,124.7,4.825910860705237
Td00001aa000115_T003,C022,Summer,176.9,5.175584606818651
Td00001aa000115_T003,C031,Summer,105.7,4.66060490233693
Td00001aa000115_T003,C071-1,Summer,291.5,5.675040009221079
Td00001aa000115_T003,C071-2,Summer,193.9,5.267342567405904
Td00001aa000115_T003,C071-3,Summer,274,5.613128110037705
Td00001aa000115_T003,C076,Summer,215.5,5.372960914184174
Td00001aa000115_T003,C002,Winter,184,5.214935763043768
Td00001aa000115_T003,C004,Winter,108.1,4.683056733895857
Td00001aa000115_T003,C022,Winter,123.5,4.816241164165198
Td00001aa000115_T003,C031,Winter,132.7,4.888090948873956
Td00001aa000115_T003,C071-1,Winter,179.8,5.191845127599255
Td00001aa000115_T003,C071-2,Winter,190.6,5.250176996466691
Td00001aa000115_T003,C071-3,Winter,223.2,5.408068234987443
Td00001aa000115_T003,C076,Winter,165,5.1059454799611865
Td00001aa000119_T001,C002,Summer,1099.3,7.002428893494488
Td00001aa000119_T001,C004,Summer,1016.9,6.924514063780473
Td00001aa000119_T001,C022,Summer,1214,7.101675972443167
Td00001aa000119_T001,C031,Summer,687.9,6.533643479985668
Td00001aa000119_T001,C071-1,Summer,796.1,6.679724807350656
Td00001aa000119_T001,C071-2,Summer,806.8,6.693075807319521
Td00001aa000119_T001,C071-3,Summer,977.1,6.884589001973734
Td00001aa000119_T001,C076,Summer,1024.9,6.932350326813222
Td00001aa000119_T001,C002,Winter,1091.6,6.9953997897502695
Td00001aa000119_T001,C004,Winter,853,6.748759548664012
Td00001aa000119_T001,C022,Winter,724.6,6.585619779841049
Td00001aa000119_T001,C031,Winter,1026.9,6.934299835178054
Td00001aa000119_T001,C071-1,Winter,634.8,6.453309990227553
Td00001aa000119_T001,C071-2,Winter,967.3,6.874508686222307
Td00001aa000119_T001,C071-3,Winter,851.7,6.747234353321158
Td00001aa000119_T001,C076,Winter,960.3,6.867245736685268
Td00001aa000122_T001,C002,Summer,1248.3,7.129537905458095
Td00001aa000122_T001,C004,Summer,1346.4,7.205189643619318
Td00001aa000122_T001,C022,Summer,485,6.184148892999339
Td00001aa000122_T001,C031,Summer,788.5,6.670132407671324
Td00001aa000122_T001,C071-1,Summer,591,6.381816019098146
Td00001aa000122_T001,C071-2,Summer,361.5,5.8902620443650715
Td00001aa000122_T001,C071-3,Summer,575.5,6.355239229899556
Td00001aa000122_T001,C076,Summer,519.3,6.252481752775942
Td00001aa000122_T001,C002,Winter,556.5,6.321667172512544
Td00001aa000122_T001,C004,Winter,1187.1,7.079268637901877
Td00001aa000122_T001,C022,Winter,632.9,6.4503124333612885
Td00001aa000122_T001,C031,Winter,501.1,6.216805683961288
Td00001aa000122_T001,C071-1,Winter,697.1,6.546928873926867
Td00001aa000122_T001,C071-2,Winter,402.9,5.998688394679307
Td00001aa000122_T001,C071-3,Winter,524.8,6.263017239535367
Td00001aa000122_T001,C076,Winter,388.5,5.962293172381704
Td00001aa000125_T004,C002,Summer,78.1,4.357990069649738
Td00001aa000125_T004,C004,Summer,522.6,6.258816355000022
Td00001aa000125_T004,C022,Summer,103.3,4.637637385806135
Td00001aa000125_T004,C031,Summer,1136,7.035268600161379
Td00001aa000125_T004,C071-1,Summer,229.8,5.437209369766266
Td00001aa000125_T004,C071-2,Summer,260.5,5.5626028650321935
Td00001aa000125_T004,C071-3,Summer,70.1,4.24992280830588
Td00001aa000125_T004,C076,Summer,99.6,4.601162174630713
Td00001aa000125_T004,C002,Winter,91.4,4.515245489401023
Td00001aa000125_T004,C004,Winter,258.9,5.556441890619987
Td00001aa000125_T004,C022,Winter,180.2,5.194067350723627
Td00001aa000125_T004,C031,Winter,84.1,4.432006578869508
Td00001aa000125_T004,C071-1,Winter,91.4,4.515245489401023
Td00001aa000125_T004,C071-2,Winter,69.6,4.24276458170819
Td00001aa000125_T004,C071-3,Winter,217.2,5.3808185926638314
Td00001aa000125_T004,C076,Winter,52.4,3.9589066104109656
Td00001aa000136_T001,C002,Summer,117.6,4.767289043967928
Td00001aa000136_T001,C004,Summer,284.5,5.650733257081324
Td00001aa000136_T001,C022,Summer,161.5,5.084505148854662
Td00001aa000136_T001,C031,Summer,250.1,5.521860841881974
Td00001aa000136_T001,C071-1,Summer,234.3,5.456602349781782
Td00001aa000136_T001,C071-2,Summer,197.4,5.285232132065238
Td00001aa000136_T001,C071-3,Summer,160,5.075173821483827
Td00001aa000136_T001,C076,Summer,131.9,4.88204406730477
Td00001aa000136_T001,C002,Winter,149.4,5.006627279392157
Td00001aa000136_T001,C004,Winter,187,5.23110862220218
Td00001aa000136_T001,C022,Winter,159.8,5.073923039589997
Td00001aa000136_T001,C031,Winter,155.7,5.04793108526256
Td00001aa000136_T001,C071-1,Winter,161.1,5.0820252963902535
Td00001aa000136_T001,C071-2,Winter,108,4.682131236383479
Td00001aa000136_T001,C071-3,Winter,132.6,4.8873370852932405
Td00001aa000136_T001,C076,Winter,79,4.369447865125249
Td00001aa000146_T001,C002,Summer,624.1,6.436310613542305
Td00001aa000146_T001,C004,Summer,679.3,6.52106285766936
Td00001aa000146_T001,C022,Summer,559.3,6.3266860036154915
Td00001aa000146_T001,C031,Summer,637.7,6.457867954889362
Td00001aa000146_T001,C071-1,Summer,653.9,6.482954436096516
Td00001aa000146_T001,C071-2,Summer,646.4,6.471418508753915
Td00001aa000146_T001,C071-3,Summer,798.3,6.682484467904415
Td00001aa000146_T001,C076,Summer,644.7,6.468785093867684
Td00001aa000146_T001,C002,Winter,659.1,6.490875269575895
Td00001aa000146_T001,C004,Winter,523.4,6.26034599200663
Td00001aa000146_T001,C022,Winter,457.5,6.1257768869013685
Td00001aa000146_T001,C031,Winter,613,6.4183649375675325
Td00001aa000146_T001,C071-1,Winter,508.5,6.231465217455183
Td00001aa000146_T001,C071-2,Winter,568.3,6.3426494500627095
Td00001aa000146_T001,C071-3,Winter,694.4,6.543048164786232
Td00001aa000146_T001,C076,Winter,586.6,6.37434315824809
Td00001aa000149_T001,C002,Summer,178.6,5.1851486740415025
Td00001aa000149_T001,C004,Summer,75.8,4.328098305840938
Td00001aa000149_T001,C022,Summer,78.3,4.36054761576815
Td00001aa000149_T001,C031,Summer,53.7,3.9834130201367928
Td00001aa000149_T001,C071-1,Summer,73.2,4.293195434628468
Td00001aa000149_T001,C071-2,Summer,58.5,4.069026771331828
Td00001aa000149_T001,C071-3,Summer,95,4.553876902126857
Td00001aa000149_T001,C076,Summer,52.3,3.956996390191336
Td00001aa000149_T001,C002,Winter,57.6,4.053522585062956
Td00001aa000149_T001,C004,Winter,69.1,4.235554745245404
Td00001aa000149_T001,C022,Winter,45.6,3.8199077384501647
Td00001aa000149_T001,C031,Winter,34.9,3.552486857861676
Td00001aa000149_T001,C071-1,Winter,52.8,3.9665112096516095
Td00001aa000149_T001,C071-2,Winter,41.5,3.7256934513330378
Td00001aa000149_T001,C071-3,Winter,38.9,3.660994276331341
Td00001aa000149_T001,C076,Winter,34.2,3.532225673308325
Td00001aa000150_T003,C002,Summer,101.6,4.621043544986901
Td00001aa000150_T003,C004,Summer,69.4,4.239886881921981
Td00001aa000150_T003,C022,Summer,69.7,4.244200332113681
Td00001aa000150_T003,C031,Summer,49.4,3.8999504444367914
Td00001aa000150_T003,C071-1,Summer,55.1,4.009149734307689
Td00001aa000150_T003,C071-2,Summer,35.2,3.561046111013142
Td00001aa000150_T003,C071-3,Summer,54.5,3.998200720017822
Td00001aa000150_T003,C076,Summer,57.5,4.051784965194609
Td00001aa000150_T003,C002,Winter,83,4.418840619844791
Td00001aa000150_T003,C004,Winter,67.1,4.2061840588807655
Td00001aa000150_T003,C022,Winter,48.3,3.8774315813624605
Td00001aa000150_T003,C031,Winter,77.6,4.351567440075771
Td00001aa000150_T003,C071-1,Winter,39.6,3.6788291435129596
Td00001aa000150_T003,C071-2,Winter,58.1,4.062165681069569
Td00001aa000150_T003,C071-3,Winter,43.7,3.7773481249848393
Td00001aa000150_T003,C076,Winter,52.4,3.9589066104109656
Td00001aa000154_T002,C002,Summer,41.7,3.7305011527855707
Td00001aa000154_T002,C004,Summer,38.4,3.6480574856353476
Td00001aa000154_T002,C022,Summer,44.4,3.7932394919607013
Td00001aa000154_T002,C031,Summer,37.3,3.618993353459421
Td00001aa000154_T002,C071-1,Summer,24.5,3.198673158367007
Td00001aa000154_T002,C071-2,Summer,31.3,3.443618129494989
Td00001aa000154_T002,C071-3,Summer,36.8,3.605497872348798
Td00001aa000154_T002,C076,Summer,31,3.4339872367432105
Td00001aa000154_T002,C002,Winter,30.5,3.4177267164002507
Td00001aa000154_T002,C004,Winter,26.4,3.2733640480310577
Td00001aa000154_T002,C022,Winter,24,3.1780538720146114
Td00001aa000154_T002,C031,Winter,21.8,3.081910015666602
Td00001aa000154_T002,C071-1,Winter,26.1,3.261935352642823
Td00001aa000154_T002,C071-2,Winter,30.5,3.4177267164002507
Td00001aa000154_T002,C071-3,Winter,23.3,3.148453403490109
Td00001aa000154_T002,C076,Winter,21.6,3.0726933609864147
Td00001aa000157_T001,C002,Summer,898.2,6.800392761766975
Td00001aa000157_T001,C004,Summer,1221.5,7.107834891516461
Td00001aa000157_T001,C022,Summer,889.2,6.790322183214648
Td00001aa000157_T001,C031,Summer,1359,7.214504414886979
Td00001aa000157_T001,C071-1,Summer,1276.5,7.151877237464931
Td00001aa000157_T001,C071-2,Summer,1352.8,7.209931798323578
Td00001aa000157_T001,C071-3,Summer,1138.8,7.037730356282
Td00001aa000157_T001,C076,Summer,864.3,6.761919931915598
Td00001aa000157_T001,C002,Winter,868.8,6.7671129503306835
Td00001aa000157_T001,C004,Winter,1221.7,7.107998611228546
Td00001aa000157_T001,C022,Winter,874.2,6.773309183573117
Td00001aa000157_T001,C031,Winter,959.6,6.8665165320076404
Td00001aa000157_T001,C071-1,Winter,1165,7.06047636685817
Td00001aa000157_T001,C071-2,Winter,819.2,6.708328255505947
Td00001aa000157_T001,C071-3,Winter,1012.1,6.9197826601829
Td00001aa000157_T001,C076,Winter,812.6,6.700238984784244
Td00001aa000159_T001,C002,Summer,189.3,5.243333063497897
Td00001aa000159_T001,C004,Summer,142.2,4.957234524401489
Td00001aa000159_T001,C022,Summer,194.7,5.271459917514261
Td00001aa000159_T001,C031,Summer,122.1,4.804840389306667
Td00001aa000159_T001,C071-1,Summer,127.4,4.847331750987356
Td00001aa000159_T001,C071-2,Summer,97,4.574710988812661
Td00001aa000159_T001,C071-3,Summer,143,4.962844637252914
Td00001aa000159_T001,C076,Summer,145.2,4.978112109277748
Td00001aa000159_T001,C002,Winter,142.2,4.957234524401489
Td00001aa000159_T001,C004,Winter,103.1,4.635699400722235
Td00001aa000159_T001,C022,Winter,113.3,4.730039176860086
Td00001aa000159_T001,C031,Winter,120.8,4.79413629377886
Td00001aa000159_T001,C071-1,Winter,91.4,4.515245489401023
Td00001aa000159_T001,C071-2,Winter,116,4.753590199727054
Td00001aa000159_T001,C071-3,Winter,113.3,4.730039176860086
Td00001aa000159_T001,C076,Winter,112.9,4.726502480013012
Td00001aa000161_T001,C002,Summer,1725.9,7.453503933116766
Td00001aa000161_T001,C004,Summer,1646.2,7.406224881146003
Td00001aa000161_T001,C022,Summer,1594.5,7.3743154870772685
Td00001aa000161_T001,C031,Summer,1725.8,7.453445990653648
Td00001aa000161_T001,C071-1,Summer,1372.4,7.224316311712945
Td00001aa000161_T001,C071-2,Summer,1536.3,7.337132207787529
Td00001aa000161_T001,C071-3,Summer,1675.8,7.4240459427759165
Td00001aa000161_T001,C076,Summer,1436,7.269616750304548
Td00001aa000161_T001,C002,Winter,1530.5,7.333349759038849
Td00001aa000161_T001,C004,Winter,1275.3,7.150936724816983
Td00001aa000161_T001,C022,Winter,1248.9,7.130018443669744
Td00001aa000161_T001,C031,Winter,1301.1,7.170965340278011
Td00001aa000161_T001,C071-1,Winter,1148.3,7.046037867652997
Td00001aa000161_T001,C071-2,Winter,1337.9,7.198856500227014
Td00001aa000161_T001,C071-3,Winter,1338,7.198931241435558
Td00001aa000161_T001,C076,Winter,1118.8,7.02001196222162
Td00001aa000184_T001,C002,Summer,897.5,6.79961312147664
Td00001aa000184_T001,C004,Summer,585.2,6.371953670854787
Td00001aa000184_T001,C022,Summer,829,6.7202201563415676
Td00001aa000184_T001,C031,Summer,582.7,6.367672475865177
Td00001aa000184_T001,C071-1,Summer,803.7,6.689226066462918
