protein_id,sample,season,normalized_abundance,log_abundance
Ag00001aa127002_T002,Ag-1,Summer,10132.7,9.223523096871688
Ag00001aa127002_T002,Ag-2,Summer,10932.4,9.299486136298066
Ag00001aa127002_T002,Ag-3,Summer,10820.7,9.289216245409499
Ag00001aa127002_T002,Ag-1,Winter,10475.3,9.256775384093833
Ag00001aa127002_T002,Ag-2,Winter,9871.4,9.197396966441556
Ag00001aa127002_T002,Ag-3,Winter,11276.5,9.330476193304843
Ag00001aa038464_T002,Ag-1,Summer,377.1,5.932510406916128
Ag00001aa038464_T002,Ag-2,Summer,370.9,5.915932487191689
Ag00001aa038464_T002,Ag-3,Summer,393.2,5.974318390816246
Ag00001aa038464_T002,Ag-1,Winter,721.4,6.581193769855632
Ag00001aa038464_T002,Ag-2,Winter,753.2,6.624330798110666
Ag00001aa038464_T002,Ag-3,Winter,590.5,6.380969637330897
Ag00001aa128941_T002,Ag-1,Summer,922.2,6.826762120856968
Ag00001aa128941_T002,Ag-2,Summer,968.8,6.876058193271088
Ag00001aa128941_T002,Ag-3,Summer,938,6.843749950072323
Ag00001aa128941_T002,Ag-1,Winter,867.4,6.765500232554136
Ag00001aa128941_T002,Ag-2,Winter,840.7,6.734234879330736
Ag00001aa128941_T002,Ag-3,Winter,947.5,6.8538269380119905
Ag00001aa073318_T002,Ag-1,Summer,19116.9,9.858328039621368
Ag00001aa073318_T002,Ag-2,Summer,18906.6,9.847266346491486
Ag00001aa073318_T002,Ag-3,Summer,17417.2,9.765213502757087
Ag00001aa073318_T002,Ag-1,Winter,24222.3,10.095028975480309
Ag00001aa073318_T002,Ag-2,Winter,23617.8,10.069755944050176
Ag00001aa073318_T002,Ag-3,Winter,27823.9,10.233650642603994
Ag00001aa047169_T001,Ag-1,Summer,76.4,4.33598270926148
Ag00001aa047169_T001,Ag-2,Summer,70.2,4.25134832527678
Ag00001aa047169_T001,Ag-3,Summer,91.7,4.518522390167544
Ag00001aa047169_T001,Ag-1,Winter,207.6,5.335613156108689
Ag00001aa047169_T001,Ag-2,Winter,203.7,5.31664832814194
Ag00001aa047169_T001,Ag-3,Winter,137.1,4.920710593862214
Ag00001aa068456_T001,Ag-1,Summer,18098.6,9.803589866251356
Ag00001aa068456_T001,Ag-2,Summer,18295.6,9.814415872816053
Ag00001aa068456_T001,Ag-3,Summer,22537,10.022913682063036
Ag00001aa068456_T001,Ag-1,Winter,16395,9.704731689339743
Ag00001aa068456_T001,Ag-2,Winter,15860,9.67155549525189
Ag00001aa068456_T001,Ag-3,Winter,14281,9.566685261522956
Ag00001aa028041_T002,Ag-1,Summer,5186.9,8.553891495391705
Ag00001aa028041_T002,Ag-2,Summer,5401.9,8.59450602270399
Ag00001aa028041_T002,Ag-3,Summer,3552.8,8.17549130425936
Ag00001aa028041_T002,Ag-1,Winter,2596,7.861727078209189
Ag00001aa028041_T002,Ag-2,Winter,2914.3,7.9773849330689
Ag00001aa028041_T002,Ag-3,Winter,2895.2,7.970809472594932
Ag00001aa033498_T001,Ag-1,Summer,46.9,3.848017696774195
Ag00001aa033498_T001,Ag-2,Summer,52.3,3.956996390191336
Ag00001aa033498_T001,Ag-3,Summer,74.6,4.312140520614541
Ag00001aa033498_T001,Ag-1,Winter,59,4.077537460854872
Ag00001aa033498_T001,Ag-2,Winter,44.4,3.7932394919607013
Ag00001aa033498_T001,Ag-3,Winter,38.1,3.640214308379374
Ag00001aa104405_T001,Ag-1,Summer,828.8,6.719978872711782
Ag00001aa104405_T001,Ag-2,Summer,834.2,6.726473182961598
Ag00001aa104405_T001,Ag-3,Summer,949.2,6.855619525615127
Ag00001aa104405_T001,Ag-1,Winter,1266.5,7.144012470231307
Ag00001aa104405_T001,Ag-2,Winter,1136.7,7.035884607572404
Ag00001aa104405_T001,Ag-3,Winter,1166.2,7.061505879645542
Ag00001aa022279_T001,Ag-1,Summer,23,3.13549425940741
Ag00001aa022279_T001,Ag-2,Summer,25.4,3.234749213394569
Ag00001aa022279_T001,Ag-3,Summer,24.1,3.1822118819903844
Ag00001aa022279_T001,Ag-1,Winter,110.9,4.708628903373454
Ag00001aa022279_T001,Ag-2,Winter,89.5,4.494238636453994
Ag00001aa022279_T001,Ag-3,Winter,86.5,4.460144425498527
Ag00001aa019394_T001,Ag-1,Summer,2357.3,7.765272175702116
Ag00001aa019394_T001,Ag-2,Summer,2323.3,7.750743868211664
Ag00001aa019394_T001,Ag-3,Summer,2209.5,7.700521525023386
Ag00001aa019394_T001,Ag-1,Winter,7630.3,8.939882442116293
Ag00001aa019394_T001,Ag-2,Winter,8001.2,8.98734680953808
Ag00001aa019394_T001,Ag-3,Winter,6086.3,8.713795622866739
Ag00001aa107870_T003,Ag-1,Summer,29865.6,10.30446259540491
Ag00001aa107870_T003,Ag-2,Summer,29196.9,10.281817818271225
Ag00001aa107870_T003,Ag-3,Summer,29481.2,10.291508051071837
Ag00001aa107870_T003,Ag-1,Winter,27852.4,10.23467441762095
Ag00001aa107870_T003,Ag-2,Winter,27035.4,10.204902397378927
Ag00001aa107870_T003,Ag-3,Winter,28748.4,10.266337392537729
Ag00001aa102535_T001,Ag-1,Summer,952.2,6.858775097810618
Ag00001aa102535_T001,Ag-2,Summer,734.6,6.599326134746852
Ag00001aa102535_T001,Ag-3,Summer,965.6,6.872749670818948
Ag00001aa102535_T001,Ag-1,Winter,1932.4,7.566518033197743
Ag00001aa102535_T001,Ag-2,Winter,2119.4,7.658888309212568
Ag00001aa102535_T001,Ag-3,Winter,1666,7.418180823327028
Ag00001aa117824_T003,Ag-1,Summer,2097,7.648263031378792
Ag00001aa117824_T003,Ag-2,Summer,1903.8,7.55160716834247
Ag00001aa117824_T003,Ag-3,Summer,2076.2,7.638294579240794
Ag00001aa117824_T003,Ag-1,Winter,2353.3,7.76357387783785
Ag00001aa117824_T003,Ag-2,Winter,2038.2,7.619822344885223
Ag00001aa117824_T003,Ag-3,Winter,2166.6,7.6809143979730194
Ag00001aa070570_T002,Ag-1,Summer,608.5,6.410996914070967
Ag00001aa070570_T002,Ag-2,Summer,599.9,6.3967629763259914
Ag00001aa070570_T002,Ag-3,Summer,465.2,6.142467422794122
Ag00001aa070570_T002,Ag-1,Winter,385.5,5.954541195597418
Ag00001aa070570_T002,Ag-2,Winter,393.2,5.974318390816246
Ag00001aa070570_T002,Ag-3,Winter,391.2,5.9692189407169
Ag00001aa114201_T003,Ag-1,Summer,1603.7,7.380068739138321
Ag00001aa114201_T003,Ag-2,Summer,1548,7.344719054795667
Ag00001aa114201_T003,Ag-3,Summer,1517.8,7.325017197628661
Ag00001aa114201_T003,Ag-1,Winter,1455.5,7.2831047638727275
Ag00001aa114201_T003,Ag-2,Winter,1359.4,7.214798705648157
Ag00001aa114201_T003,Ag-3,Winter,1376.4,7.227226674649859
Ag00001aa009508_T001,Ag-1,Summer,10.8,2.3795462267227623
Ag00001aa009508_T001,Ag-2,Summer,10.8,2.3795462267227623
Ag00001aa009508_T001,Ag-3,Summer,12.5,2.525728724308252
Ag00001aa009508_T001,Ag-1,Winter,26.2,3.2657594489349893
Ag00001aa009508_T001,Ag-2,Winter,19.3,2.96010514772431
Ag00001aa009508_T001,Ag-3,Winter,16.2,2.7850113039667317
Ag00001aa034482_T001,Ag-1,Summer,2882.1,7.966274474430771
Ag00001aa034482_T001,Ag-2,Summer,2711.9,7.905404775592857
Ag00001aa034482_T001,Ag-3,Summer,2769.1,7.926277637000612
Ag00001aa034482_T001,Ag-1,Winter,2615.2,7.869095855792381
Ag00001aa034482_T001,Ag-2,Winter,2603.3,7.8645351503704655
Ag00001aa034482_T001,Ag-3,Winter,2672.1,7.890619959480171
Ag00001aa009517_T001,Ag-1,Summer,588.3,6.377237023570223
Ag00001aa009517_T001,Ag-2,Summer,595.3,6.38906548183917
Ag00001aa009517_T001,Ag-3,Summer,614.9,6.421459654585704
Ag00001aa009517_T001,Ag-1,Winter,1019.9,6.927459863236961
Ag00001aa009517_T001,Ag-2,Winter,756.5,6.628702534550287
Ag00001aa009517_T001,Ag-3,Winter,1346.7,7.205412435198552
Ag00001aa072751_T001,Ag-1,Summer,31630.9,10.36188976992587
Ag00001aa072751_T001,Ag-2,Summer,23493,10.064457783461613
Ag00001aa072751_T001,Ag-3,Summer,15543,9.651365655547236
Ag00001aa072751_T001,Ag-1,Winter,3570.5,8.180460921269237
Ag00001aa072751_T001,Ag-2,Winter,5630.6,8.635971287569008
Ag00001aa072751_T001,Ag-3,Winter,5869,8.677439540728722
Ag00001aa086826_T001,Ag-1,Summer,220.7,5.396804317793729
Ag00001aa086826_T001,Ag-2,Summer,141.6,4.953006188321766
Ag00001aa086826_T001,Ag-3,Summer,81,4.394449167018117
Ag00001aa086826_T001,Ag-1,Winter,0,-13.815510557964274
Ag00001aa086826_T001,Ag-2,Winter,20.4,3.015534949869777
Ag00001aa086826_T001,Ag-3,Winter,14.9,2.7013612800655054
Ag00001aa148957_T001,Ag-1,Summer,10082.8,9.218586280929213
Ag00001aa148957_T001,Ag-2,Summer,9360.4,9.14424330370809
Ag00001aa148957_T001,Ag-3,Summer,9861.8,9.196423986817736
Ag00001aa148957_T001,Ag-1,Winter,8493.3,9.047032896481246
Ag00001aa148957_T001,Ag-2,Winter,9020.1,9.10721069958058
Ag00001aa148957_T001,Ag-3,Winter,9218.4,9.128956765808283
Ag00001aa079692_T001,Ag-1,Summer,3661.2,8.20554624178376
Ag00001aa079692_T001,Ag-2,Summer,3834.6,8.251820406145075
Ag00001aa079692_T001,Ag-3,Summer,3997.7,8.293474474976275
Ag00001aa079692_T001,Ag-1,Winter,6438.8,8.770097466487384
Ag00001aa079692_T001,Ag-2,Winter,6569,8.790116893044702
Ag00001aa079692_T001,Ag-3,Winter,5704.6,8.649028146078232
Ag00001aa026660_T001,Ag-1,Summer,246.5,5.50736199753954
Ag00001aa026660_T001,Ag-2,Summer,222.7,5.405825578753667
Ag00001aa026660_T001,Ag-3,Summer,230.9,5.4419847206913285
Ag00001aa026660_T001,Ag-1,Winter,174.3,5.16077795826321
Ag00001aa026660_T001,Ag-2,Winter,211.8,5.355642437888742
Ag00001aa026660_T001,Ag-3,Winter,201.1,5.303802301751257
Ag00001aa115120_T001,Ag-1,Summer,7088.9,8.866285459534618
Ag00001aa115120_T001,Ag-2,Summer,7722.7,8.951919322935849
Ag00001aa115120_T001,Ag-3,Summer,9698.7,9.179747134994459
Ag00001aa115120_T001,Ag-1,Winter,6086.9,8.71389420006918
Ag00001aa115120_T001,Ag-2,Winter,5454.4,8.604177901566977
Ag00001aa115120_T001,Ag-3,Winter,5828.2,8.670463483987769
Ag00001aa094012_T001,Ag-1,Summer,11639.6,9.362168356519708
Ag00001aa094012_T001,Ag-2,Summer,11006.5,9.30624128644424
Ag00001aa094012_T001,Ag-3,Summer,11070.3,9.31202112569681
Ag00001aa094012_T001,Ag-1,Winter,12103.1,9.40121689720137
Ag00001aa094012_T001,Ag-2,Winter,11774.4,9.373682962257265
Ag00001aa094012_T001,Ag-3,Winter,12814.4,9.458324817647455
Ag00001aa016826_T001,Ag-1,Summer,14.5,2.6741487183920434
Ag00001aa016826_T001,Ag-2,Summer,31.5,3.4499875775776188
Ag00001aa016826_T001,Ag-3,Summer,40.6,3.7037680912382287
Ag00001aa016826_T001,Ag-1,Winter,53.7,3.9834130201367928
Ag00001aa016826_T001,Ag-2,Winter,17.3,2.8507065593072
Ag00001aa016826_T001,Ag-3,Winter,15.8,2.760010003324058
Ag00001aa041819_T003,Ag-1,Summer,5657.3,8.640702025756005
Ag00001aa041819_T003,Ag-2,Summer,6048.4,8.707549053403847
Ag00001aa041819_T003,Ag-3,Summer,8863.6,9.089708281727871
Ag00001aa041819_T003,Ag-1,Winter,7865.1,8.970190530096861
Ag00001aa041819_T003,Ag-2,Winter,7513.8,8.92449660893113
Ag00001aa041819_T003,Ag-3,Winter,5930.9,8.687931251302052
Ag00001aa091179_T001,Ag-1,Summer,1092.8,6.996498489731606
Ag00001aa091179_T001,Ag-2,Summer,1092.3,6.996040844764997
Ag00001aa091179_T001,Ag-3,Summer,1381.5,7.230925145087322
Ag00001aa091179_T001,Ag-1,Winter,863,6.760414692242176
Ag00001aa091179_T001,Ag-2,Winter,750.6,6.620872888033188
Ag00001aa091179_T001,Ag-3,Winter,836.9,6.729704590233714
Ag00001aa108841_T001,Ag-1,Summer,7144.8,8.874140098509638
Ag00001aa108841_T001,Ag-2,Summer,7665,8.944419791436378
Ag00001aa108841_T001,Ag-3,Summer,8916.4,9.09564755677893
Ag00001aa108841_T001,Ag-1,Winter,6186.6,8.730140941913593
Ag00001aa108841_T001,Ag-2,Winter,5554.5,8.622363689201812
Ag00001aa108841_T001,Ag-3,Winter,5888.7,8.680790539381729
Ag00001aa117364_T001,Ag-1,Summer,216.8,5.378975274178037
Ag00001aa117364_T001,Ag-2,Summer,244,5.497168229391563
Ag00001aa117364_T001,Ag-3,Summer,221.7,5.4013251211328654
Ag00001aa117364_T001,Ag-1,Winter,253.4,5.5349692718333685
Ag00001aa117364_T001,Ag-2,Winter,265.5,5.581614844448472
Ag00001aa117364_T001,Ag-3,Winter,260.6,5.562986668528043
Ag00001aa120810_T003,Ag-1,Summer,458.8,6.128614387434815
Ag00001aa120810_T003,Ag-2,Summer,488.8,6.1919534099032125
Ag00001aa120810_T003,Ag-3,Summer,677.6,6.5185571448136415
Ag00001aa120810_T003,Ag-1,Winter,691.9,6.539441437950061
Ag00001aa120810_T003,Ag-2,Winter,613,6.4183649375675325
Ag00001aa120810_T003,Ag-3,Winter,544.8,6.3004187566708385
Ag00001aa089238_T001,Ag-1,Summer,9446,9.153346650561927
Ag00001aa089238_T001,Ag-2,Summer,9669.1,9.17669051286465
Ag00001aa089238_T001,Ag-3,Summer,9435.5,9.152234450675133
Ag00001aa089238_T001,Ag-1,Winter,11411.4,9.342368134803301
Ag00001aa089238_T001,Ag-2,Winter,11307.3,9.333203813908378
Ag00001aa089238_T001,Ag-3,Winter,9673.2,9.177114454180934
Ag00001aa115646_T001,Ag-1,Summer,8,2.079441666679828
Ag00001aa115646_T001,Ag-2,Summer,5.6,1.722766776312516
Ag00001aa115646_T001,Ag-3,Summer,6.1,1.8082889351136784
Ag00001aa115646_T001,Ag-1,Winter,0,-13.815510557964274
Ag00001aa115646_T001,Ag-2,Winter,8.4,2.1282318248968797
Ag00001aa115646_T001,Ag-3,Winter,5.6,1.722766776312516
Ag00001aa146814_T001,Ag-1,Summer,7842.9,8.967363943035757
Ag00001aa146814_T001,Ag-2,Summer,7103.2,8.868300665858898
Ag00001aa146814_T001,Ag-3,Summer,6697.3,8.809459739233438
Ag00001aa146814_T001,Ag-1,Winter,6400.7,8.764162638522986
Ag00001aa146814_T001,Ag-2,Winter,6296.4,8.747733320639487
Ag00001aa146814_T001,Ag-3,Winter,6334,8.753687227256464
Ag00001aa121176_T001,Ag-1,Summer,6736.8,8.81534031386422
Ag00001aa121176_T001,Ag-2,Summer,7145.1,8.874182086207243
Ag00001aa121176_T001,Ag-3,Summer,8323.9,9.02688617410643
Ag00001aa121176_T001,Ag-1,Winter,9758.3,9.18587348401059
Ag00001aa121176_T001,Ag-2,Winter,9167.8,9.123452623816922
Ag00001aa121176_T001,Ag-3,Winter,7584,8.933796044066714
Ag00001aa150634_T001,Ag-1,Summer,102.5,4.62986280833456
Ag00001aa150634_T001,Ag-2,Summer,117.6,4.767289043967928
Ag00001aa150634_T001,Ag-3,Summer,104.6,4.650143561191052
Ag00001aa150634_T001,Ag-1,Winter,168.1,5.12455904636341
Ag00001aa150634_T001,Ag-2,Winter,87.4,4.470495294103137
Ag00001aa150634_T001,Ag-3,Winter,135.1,4.906015252368078
Ag00001aa032124_T001,Ag-1,Summer,13635.6,9.520439298785302
Ag00001aa032124_T001,Ag-2,Summer,14318.1,9.569279750217255
Ag00001aa032124_T001,Ag-3,Summer,13125.1,9.482281706554609
Ag00001aa032124_T001,Ag-1,Winter,17859.6,9.790296457819105
Ag00001aa032124_T001,Ag-2,Winter,16805.4,9.729455542375188
Ag00001aa032124_T001,Ag-3,Winter,22003.7,9.998965900063105
Ag00001aa032691_T001,Ag-1,Summer,1509.5,7.319533749809365
Ag00001aa032691_T001,Ag-2,Summer,1659.2,7.414090838077963
Ag00001aa032691_T001,Ag-3,Summer,1488.6,7.305591360597583
Ag00001aa032691_T001,Ag-1,Winter,2519.4,7.831776057315122
Ag00001aa032691_T001,Ag-2,Winter,2648.8,7.881861986610566
Ag00001aa032691_T001,Ag-3,Winter,2405.8,7.785637767975635
Ag00001aa028912_T001,Ag-1,Summer,5028.9,8.522956551504192
Ag00001aa028912_T001,Ag-2,Summer,4760,8.468002947435549
Ag00001aa028912_T001,Ag-3,Summer,4379.3,8.384644173475087
Ag00001aa028912_T001,Ag-1,Winter,4552.4,8.423409845627399
Ag00001aa028912_T001,Ag-2,Winter,4834.4,8.4835123052542
Ag00001aa028912_T001,Ag-3,Winter,4506.3,8.41323169689403
Ag00001aa100834_T001,Ag-1,Summer,155.6,5.047288618171026
Ag00001aa100834_T001,Ag-2,Summer,124.5,4.824305723936891
Ag00001aa100834_T001,Ag-3,Summer,142.2,4.957234524401489
Ag00001aa100834_T001,Ag-1,Winter,113.6,4.732683515089867
Ag00001aa100834_T001,Ag-2,Winter,105.5,4.658710962394794
Ag00001aa100834_T001,Ag-3,Winter,94.9,4.55282371615329
Ag00001aa051015_T001,Ag-1,Summer,15425.6,9.643783745974943
Ag00001aa051015_T001,Ag-2,Summer,16738.4,9.725460760084784
Ag00001aa051015_T001,Ag-3,Summer,7674.6,8.945671453963703
Ag00001aa051015_T001,Ag-1,Winter,3466.4,8.150871870714184
Ag00001aa051015_T001,Ag-2,Winter,4156.2,8.33235647449722
Ag00001aa051015_T001,Ag-3,Winter,4985.1,8.514208742575876
Ag00001aa064784_T001,Ag-1,Summer,8073,8.996280439518886
Ag00001aa064784_T001,Ag-2,Summer,6386.6,8.761957324545477
Ag00001aa064784_T001,Ag-3,Summer,7582.7,8.933624615871654
Ag00001aa064784_T001,Ag-1,Winter,9428.3,9.151471083766147
Ag00001aa064784_T001,Ag-2,Winter,10391.4,9.248733820059286
Ag00001aa064784_T001,Ag-3,Winter,10653.3,9.273624982389935
Ag00001aa100893_T001,Ag-1,Summer,2240.1,7.714275787156175
Ag00001aa100893_T001,Ag-2,Summer,1939.9,7.570391704852551
Ag00001aa100893_T001,Ag-3,Summer,1789.3,7.489579761456694
Ag00001aa100893_T001,Ag-1,Winter,1839.5,7.517249075088455
Ag00001aa100893_T001,Ag-2,Winter,2189.6,7.691474158183174
Ag00001aa100893_T001,Ag-3,Winter,2124.4,7.661244689018965
Ag00001aa069417_T001,Ag-1,Summer,196.4,5.280153401012015
Ag00001aa069417_T001,Ag-2,Summer,149.6,5.007965072224869
Ag00001aa069417_T001,Ag-3,Summer,194.1,5.268373495326948
Ag00001aa069417_T001,Ag-1,Winter,217.1,5.380358081490418
Ag00001aa069417_T001,Ag-2,Winter,227.6,5.427589706645849
Ag00001aa069417_T001,Ag-3,Winter,279,5.631211785405595
Ag00001aa016342_T002,Ag-1,Summer,9042.2,9.109657786720742
Ag00001aa016342_T002,Ag-2,Summer,8749.6,9.076763264135307
Ag00001aa016342_T002,Ag-3,Summer,7598.7,8.935732459143274
Ag00001aa016342_T002,Ag-1,Winter,12303.3,9.41762279814067
Ag00001aa016342_T002,Ag-2,Winter,12666.9,9.446747571002325
Ag00001aa016342_T002,Ag-3,Winter,12025.6,9.394792989862248
Ag00001aa060000_T002,Ag-1,Summer,854.1,6.750048284122925
Ag00001aa060000_T002,Ag-2,Summer,1055.1,6.961390829095824
Ag00001aa060000_T002,Ag-3,Summer,441.3,6.089724918541534
Ag00001aa060000_T002,Ag-1,Winter,170.2,5.1369742220147145
Ag00001aa060000_T002,Ag-2,Winter,201.5,5.305789386349517
Ag00001aa060000_T002,Ag-3,Winter,258.4,5.554508775778416
Ag00001aa030108_T001,Ag-1,Summer,265.1,5.580107117067142
Ag00001aa030108_T001,Ag-2,Summer,298.5,5.698769936182741
Ag00001aa030108_T001,Ag-3,Summer,126.1,4.837075250901088
Ag00001aa030108_T001,Ag-1,Winter,28.9,3.363841629720462
Ag00001aa030108_T001,Ag-2,Winter,50.2,3.916015046618002
Ag00001aa030108_T001,Ag-3,Winter,70.5,4.25561272400262
Ag00001aa011817_T001,Ag-1,Summer,82.6,4.41400969263347
Ag00001aa011817_T001,Ag-2,Summer,77.3,4.3476939685299865
Ag00001aa011817_T001,Ag-3,Summer,96.4,4.568506211989944
Ag00001aa011817_T001,Ag-1,Winter,85.5,4.4485163876386205
Ag00001aa011817_T001,Ag-2,Winter,109.2,4.693181072468314
Ag00001aa011817_T001,Ag-3,Winter,74.9,4.316153903874309
Ag00001aa092319_T001,Ag-1,Summer,674.1,6.513378469342853
Ag00001aa092319_T001,Ag-2,Summer,718.3,6.576887310472932
Ag00001aa092319_T001,Ag-3,Summer,693.6,6.541895426908085
Ag00001aa092319_T001,Ag-1,Winter,846.8,6.741464540441626
Ag00001aa092319_T001,Ag-2,Winter,758.9,6.631870017727564
Ag00001aa092319_T001,Ag-3,Winter,844.4,6.738626317158438
Ag00001aa094017_T001,Ag-1,Summer,14530.6,9.584012049655323
Ag00001aa094017_T001,Ag-2,Summer,19261.3,9.865853180530133
Ag00001aa094017_T001,Ag-3,Summer,41720.4,10.638745496820425
Ag00001aa094017_T001,Ag-1,Winter,11403.8,9.341701912260397
Ag00001aa094017_T001,Ag-2,Winter,11123.5,9.316815266573087
Ag00001aa094017_T001,Ag-3,Winter,10452.4,9.254586896191414
Ag00001aa116053_T004,Ag-1,Summer,7778,8.95905451484426
Ag00001aa116053_T004,Ag-2,Summer,6893,8.838261683030726
Ag00001aa116053_T004,Ag-3,Summer,6040.2,8.70619240312899
Ag00001aa116053_T004,Ag-1,Winter,4496.3,8.411010115548502
Ag00001aa116053_T004,Ag-2,Winter,4638.6,8.442167875770066
Ag00001aa116053_T004,Ag-3,Winter,5524.6,8.616966125756042
Ag00001aa021426_T002,Ag-1,Summer,380.7,5.942011666015192
Ag00001aa021426_T002,Ag-2,Summer,360.3,5.886937020529513
Ag00001aa021426_T002,Ag-3,Summer,340,5.828945620551384
Ag00001aa021426_T002,Ag-1,Winter,399.1,5.989212014560326
Ag00001aa021426_T002,Ag-2,Winter,501.8,6.218201635925148
Ag00001aa021426_T002,Ag-3,Winter,438.9,6.084271598972611
Ag00001aa047327_T002,Ag-1,Summer,421.3,6.043345171358577
Ag00001aa047327_T002,Ag-2,Summer,475.9,6.165207750228347
Ag00001aa047327_T002,Ag-3,Summer,379.3,5.938327451331289
Ag00001aa047327_T002,Ag-1,Winter,382.5,5.946728655880969
Ag00001aa047327_T002,Ag-2,Winter,358.4,5.881649683890954
Ag00001aa047327_T002,Ag-3,Winter,469.9,6.152519908236882
Ag00001aa002578_T001,Ag-1,Summer,7901.8,8.974845860729495
Ag00001aa002578_T001,Ag-2,Summer,7806.5,8.962711999109674
Ag00001aa002578_T001,Ag-3,Summer,7515.3,8.924696221683028
Ag00001aa002578_T001,Ag-1,Winter,8431.1,9.03968252896015
Ag00001aa002578_T001,Ag-2,Winter,8510.3,9.049032473707513
Ag00001aa002578_T001,Ag-3,Winter,7911.1,8.976022115694883
Ag00001aa091217_T001,Ag-1,Summer,18542.8,9.827836852581896
Ag00001aa091217_T001,Ag-2,Summer,16106.9,9.687003030652708
Ag00001aa091217_T001,Ag-3,Summer,15922.6,9.675494762709391
Ag00001aa091217_T001,Ag-1,Winter,25819.4,10.158881426369208
Ag00001aa091217_T001,Ag-2,Winter,27007.7,10.203877289551112
Ag00001aa091217_T001,Ag-3,Winter,34677,10.453831921991215
Ag00001aa002576_T001,Ag-1,Summer,34.1,3.5292974136149837
Ag00001aa002576_T001,Ag-2,Summer,39.1,3.6661224925667675
Ag00001aa002576_T001,Ag-3,Summer,37.1,3.613616996567567
Ag00001aa002576_T001,Ag-1,Winter,53.1,3.9721769470802846
Ag00001aa002576_T001,Ag-2,Winter,65.3,4.178992051596321
Ag00001aa002576_T001,Ag-3,Winter,37.3,3.618993353459421
Ag00001aa028848_T003,Ag-1,Summer,87.5,4.47163880479214
Ag00001aa028848_T003,Ag-2,Summer,78.2,4.359269660338989
Ag00001aa028848_T003,Ag-3,Summer,119.3,4.7816413374861
Ag00001aa028848_T003,Ag-1,Winter,113.6,4.732683515089867
Ag00001aa028848_T003,Ag-2,Winter,110.4,4.704110142900966
Ag00001aa028848_T003,Ag-3,Winter,96,4.564348201884503
Ag00001aa157433_T001,Ag-1,Summer,12973.6,9.470671802482244
Ag00001aa157433_T001,Ag-2,Summer,13801.2,9.532510823958994
Ag00001aa157433_T001,Ag-3,Summer,17323,9.759790377336667
Ag00001aa157433_T001,Ag-1,Winter,12646.3,9.445119961332587
Ag00001aa157433_T001,Ag-2,Winter,11609.6,9.359587621126844
Ag00001aa157433_T001,Ag-3,Winter,9732.4,9.183215804682275
Ag00001aa115155_T001,Ag-1,Summer,6880.5,8.836446602850675
Ag00001aa115155_T001,Ag-2,Summer,6214.1,8.734576182678348
Ag00001aa115155_T001,Ag-3,Summer,5674.3,8.643702486900223
