tmt_batch,protein_id,Abundance_Ratio_Winter_Summer,pval,padj
1,Td00001aa023626_T001,1.1402508551881414,0.888787321096214,0.999999925140118
1,Td00001aa027429_T002,0.19817677368212444,6.10265574351176e-5,9.745347158554841e-4
1,Td00001aa023457_T002,1.001001001001001,0.984667268958793,0.999999925140118
1,Td00001aa013686_T001,1.3869625520110958,6.33033265128313e-5,0.0010020250236175796
1,Td00001aa019476_T001,0.9551098376313276,0.944486999674063,0.999999925140118
1,Td00001aa025687_T001,0.8517887563884157,1.11020324287558e-4,0.0015119711334105543
1,Td00001aa032944_T001,0.683526999316473,0.0033949628401222,0.017353922502004612
1,Td00001aa017700_T002,0.9784735812133072,0.54399724807826,0.7559823135596613
1,Td00001aa007460_T001,1.5455950540958268,1.47013606877411e-4,0.0018382353333136524
1,Td00001aa023955_T003,0.8116883116883117,0.0249072309642003,0.0766327336315421
1,Td00001aa014550_T001,0.6920415224913494,0.092620004109456,0.20258520898850108
1,Td00001aa018793_T002,1.9880715705765408,1.01196005053428e-6,6.0869397039636936e-5
1,Td00001aa027982_T003,0.9569377990430624,0.982525025016112,0.999999925140118
1,Td00001aa016366_T002,1.0050251256281406,0.932151575907096,0.999999925140118
1,Td00001aa038884_T003,0.4604051565377532,0.0039670122323141,0.01920693559130324
1,Td00001aa015181_T001,1.2254901960784317,0.308367136697338,0.5044863990664973
1,Td00001aa003366_T002,1.187648456057007,0.00310183641441741,0.01622395307193106
1,Td00001aa027076_T001,0.7855459544383347,0.0307712743622919,0.08955929772057376
1,Td00001aa018119_T001,0.9124087591240876,0.528680745668128,0.7406866502780566
1,Td00001aa024805_T002,0.29078220412910727,4.51730561568109e-6,1.5067647847028767e-4
1,Td00001aa028313_T001,1.818181818181818,7.85535234193446e-7,5.1545393821893576e-5
1,Td00001aa015258_T002,1.4641288433382136,3.25603714476208e-4,0.003184563158657547
1,Td00001aa036841_T002,0.6605019815059445,7.87518714521207e-5,0.0011553475775231855
1,Td00001aa017473_T003,0.9569377990430624,0.998862054869735,0.999999925140118
1,Td00001aa016065_T001,1.1286681715575622,0.983937940340651,0.999999925140118
1,Td00001aa004354_T003,1.218026796589525,0.614492019629771,0.8233636103739854
1,Td00001aa029820_T002,1.1299435028248588,0.00469438588325766,0.021692751155796285
1,Td00001aa024734_T004,2.032520325203252,1.06721535459875e-4,0.0014700687842545378
1,Td00001aa011438_T001,1.1655011655011656,0.0545344995559695,0.13620415840657019
1,Td00001aa039773_T002,1.0672358591248663,0.589640463525822,0.8006066338843836
1,Td00001aa012106_T002,1.1764705882352942,0.00557432785166723,0.02489820447607306
1,Td00001aa007138_T003,1.303780964797914,4.27764128098196e-4,0.0038715814395260746
1,Td00001aa019278_T002,0.6925207756232687,0.154107506959461,0.3001324437967015
1,Td00001aa010169_T003,1.297016861219196,2.75063419459709e-4,0.0027910021670624016
1,Td00001aa020606_T003,0.8613264427217915,0.158547691476583,0.3071382815560859
1,Td00001aa035184_T001,0.5518763796909492,3.15631241809555e-7,2.9208029530530357e-5
1,Td00001aa030754_T001,1.015228426395939,0.79307418231023,0.9580172082822809
1,Td00001aa025008_T004,2.0120724346076457,6.36034168526312e-5,0.001002378739830332
1,Td00001aa034278_T001,0.8703220191470844,0.545407806332657,0.7570679896363688
1,Td00001aa004913_T002,1.282051282051282,0.00190027708600315,0.011354745542217697
1,Td00001aa035210_T002,0.8920606601248885,0.877342388099743,0.999999925140118
1,Td00001aa033097_T001,0.8733624454148472,0.233106542001287,0.40978154412208706
1,Td00001aa003020_T002,1.0615711252653928,0.48438139228739,0.7009352224399321
1,Td00001aa011277_T002,0.7886435331230284,0.00575403122824369,0.025448895469033676
1,Td00001aa005796_T001,1.079913606911447,0.132766464114503,0.2697212975440796
1,Td00001aa009663_T002,0.9569377990430624,0.997520830480739,0.999999925140118
1,Td00001aa016909_T003,1.362397820163488,0.47416836220003,0.6908375289821073
1,Td00001aa031973_T001,1.6233766233766234,0.0224715513688,0.07070604088055728
1,Td00001aa033159_T002,2.7247956403269757,4.62528137571749e-4,0.0040913334521971625
1,Td00001aa005598_T002,0.8771929824561404,0.935235159345426,0.999999925140118
1,Td00001aa025357_T001,0.6988120195667366,0.0239129927844888,0.07433974298385651
1,Td00001aa027665_T001,0.3487966515521451,7.35992275668895e-6,2.0914930101488522e-4
1,Td00001aa018052_T001,0.9398496240601504,0.324695038941641,0.5252462552847971
1,Td00001aa016390_T002,0.7722007722007722,4.94743146586596e-4,0.00428184176506241
1,Td00001aa028132_T001,1.1037527593818983,0.43209859434276,0.6502978402161804
1,Td00001aa011779_T001,1.3157894736842106,1.30592043080635e-4,0.0017138424853745879
1,Td00001aa040497_T001,1.0471204188481675,0.639661846243099,0.8464035052290866
1,Td00001aa032481_T001,1.2468827930174562,0.273132274552066,0.4623519600649185
1,Td00001aa003685_T001,0.903342366757001,0.999184455471722,0.999999925140118
1,Td00001aa004834_T001,0.7518796992481203,0.00263895399815095,0.01436498488586241
1,Td00001aa028219_T001,1.0822510822510822,0.198260706639172,0.3643191905604744
1,Td00001aa006317_T002,1.1235955056179776,0.176744261635994,0.3336504148675812
1,Td00001aa039433_T002,1.278772378516624,0.00443717897759943,0.02086967892409812
1,Td00001aa007790_T003,1.0893246187363834,0.2086857869131,0.37808584586816163
1,Td00001aa035659_T001,1.303780964797914,0.0140694708510546,0.049586640919390676
1,Td00001aa000646_T001,0.9615384615384616,0.952390914067444,0.999999925140118
1,Td00001aa023949_T001,1.182033096926714,0.0479029182915849,0.12411952830054253
1,Td00001aa022642_T001,0.9569377990430624,0.87100164124217,0.999999925140118
1,Td00001aa024476_T001,0.6443298969072164,0.010012017721348,0.038562830262908146
1,Td00001aa022232_T001,1.1148272017837235,0.578509819130753,0.7905497679829184
1,Td00001aa004878_T001,0.7581501137225171,0.00128937006109964,0.008627746862790983
1,Td00001aa027392_T001,0.6230529595015576,4.239964815409e-4,0.0038600158101241826
1,Td00001aa009148_T002,0.8481764206955046,0.271367757252533,0.46022849432537194
1,Td00001aa000549_T001,0.43994720633523976,2.14899213899389e-4,0.0023645465334234603
1,Td00001aa039642_T001,0.5367686527106817,0.0229527673861943,0.07203529952928381
1,Td00001aa022367_T002,2.1231422505307855,5.98444076516103e-8,8.30686412364083e-6
1,Td00001aa022398_T001,0.911577028258888,0.123118255886852,0.2543410334834853
1,Td00001aa014265_T001,1.5797788309636651,0.0466420011448608,0.12171437608951743
1,Td00001aa036102_T001,1.594896331738437,3.13059949297312e-7,2.9208029530530357e-5
1,Td00001aa009886_T001,0.9727626459143968,0.724216059081671,0.9148523481614331
1,Td00001aa030570_T001,1.0940919037199124,0.991656087254032,0.999999925140118
1,Td00001aa018507_T001,0.39231071008238527,2.708229771895e-4,0.002778092417852238
1,Td00001aa017078_T001,0.6958942240779401,7.86668439464178e-5,0.0011553475775231855
1,Td00001aa007270_T002,1.2658227848101264,0.0502149429996727,0.1281652965246243
1,Td00001aa026321_T002,0.8741258741258742,0.257212704391105,0.4422489995938532
1,Td00001aa012677_T001,0.9514747859181732,0.965750932505921,0.999999925140118
1,Td00001aa024101_T001,0.8665511265164645,0.0135889142508118,0.048424880017288716
1,Td00001aa016098_T001,0.8741258741258742,0.0789829367987434,0.18029807053324187
1,Td00001aa034614_T001,0.9718172983479106,0.873078056311542,0.999999925140118
1,Td00001aa016169_T005,1.0101010101010102,0.983185480916647,0.999999925140118
1,Td00001aa026846_T001,0.903342366757001,0.156812939278263,0.30410419014253154
1,Td00001aa024852_T001,1.2578616352201255,0.0399090100685987,0.1078888519382567
1,Td00001aa027912_T001,3.058103975535168,1.41304251942698e-5,3.311474319877903e-4
1,Td00001aa034793_T001,0.3543586109142452,6.93574588650492e-7,4.856898740233181e-5
1,Td00001aa008679_T001,1.277139208173691,4.91720527431405e-4,0.0042697622897693455
1,Td00001aa027377_T001,0.753012048192771,0.00173477778766462,0.010709532648186658
1,Td00001aa032871_T001,0.8375209380234506,0.0557793417712384,0.1387364660252805
1,Td00001aa028486_T001,1.5015015015015014,0.0154306124120682,0.05324003842748962
1,Td00001aa027330_T001,0.16680567139282734,8.87081790246214e-8,1.185732659629106e-5
1,Td00001aa004922_T001,1.203369434416366,0.511377509826586,0.7253938471733422
1,Td00001aa017069_T004,1.050420168067227,0.958530762879101,0.999999925140118
1,Td00001aa023371_T001,0.9242144177449167,0.400884042028161,0.6164424830335037
1,Td00001aa013141_T001,1.160092807424594,0.286747321649121,0.4791069832554063
1,Td00001aa035809_T004,1.5432098765432098,2.16709426991701e-4,0.0023744513190727718
1,Td00001aa030572_T001,1.2953367875647668,0.072578453581181,0.16855575223583152
1,Td00001aa039184_T002,1.1376564277588168,0.064943393244365,0.15511628472462827
1,Td00001aa035371_T003,0.790513833992095,7.20253621068423e-4,0.005626396793151383
1,Td00001aa022414_T003,0.8237232289950577,0.0407618101264489,0.10961950279162004
1,Td00001aa007126_T001,1.2706480304955527,0.00304627484561248,0.01597965976426663
1,Td00001aa013434_T001,0.19466614755693987,5.48838341019042e-6,1.6800708407756565e-4
1,Td00001aa014173_T003,0.8680555555555556,0.191471516115496,0.35541245961176965
1,Td00001aa029896_T001,1.162790697674419,0.133420538497852,0.27021073247370303
1,Td00001aa022594_T002,35.714285714285715,1.7947037189713902e-9,1.0795142869612913e-6
1,Td00001aa019304_T002,1.3315579227696406,3.18042683610242e-5,6.017676081483234e-4
1,Td00001aa031424_T001,1.282051282051282,9.55445008400724e-4,0.006980164039105694
1,Td00001aa038392_T001,1.9047619047619049,2.18823268394175e-8,5.640951254532697e-6
1,Td00001aa030491_T001,0.8264462809917356,9.80721885155189e-4,0.007107279685793329
1,Td00001aa030681_T001,0.9049773755656108,0.375891524972009,0.5865077879913448
1,Td00001aa013521_T002,0.9587727708533078,0.491204458599915,0.7065591435181718
1,Td00001aa041912_T001,0.7468259895444361,0.0208736922803697,0.06731367489387732
1,Td00001aa007619_T004,0.6493506493506493,2.2859305157108e-5,4.824516509473846e-4
1,Td00001aa041775_T001,1.0989010989010988,0.872299381647414,0.999999925140118
1,Td00001aa002372_T002,4.065040650406504,1.09108968615601e-6,6.411110446432912e-5
1,Td00001aa016064_T001,0.8278145695364238,0.336796590441119,0.5392630412165033
1,Td00001aa023230_T003,0.8561643835616439,0.763999694858551,0.9407283857879599
1,Td00001aa002689_T005,1.0660980810234542,0.656728111828651,0.8638636642896955
1,Td00001aa014505_T001,1.2106537530266344,0.172523879122944,0.3282228148417
1,Td00001aa024876_T001,0.9090909090909092,0.819351216026266,0.9754357255964659
1,Td00001aa019544_T002,0.8620689655172414,0.0165413212373984,0.056424979532864676
1,Td00001aa032452_T001,1.0764262648008611,0.893792165251172,0.999999925140118
1,Td00001aa042779_T001,0.9775171065493647,0.999997797617211,0.999999925140118
1,Td00001aa031427_T002,0.8992805755395683,0.0235456389228278,0.07331855985546637
1,Td00001aa015991_T001,0.8012820512820513,1.86126303147738e-6,8.961097428593438e-5
1,Td00001aa003788_T002,0.9310986964618247,0.962455690738802,0.999999925140118
1,Td00001aa009410_T001,0.6587615283267457,0.493210775138401,0.708597805523284
1,Td00001aa011197_T003,0.8795074758135444,0.129437468032686,0.26436888632142824
1,Td00001aa019205_T003,1.6103059581320451,8.68748176076739e-4,0.006531900348876981
1,Td00001aa036402_T002,1.1148272017837235,0.509731126299554,0.7245449526644704
1,Td00001aa025123_T001,0.4310344827586207,7.60856743295957e-5,0.0011489255173870749
1,Td00001aa022606_T004,0.8453085376162299,0.119360355574376,0.24856983454582982
1,Td00001aa042231_T001,0.9442870632672332,0.606276259693043,0.8158281212647994
1,Td00001aa021487_T002,1.2547051442910917,0.00422961828503199,0.0201115841774446
1,Td00001aa010414_T001,0.6293266205160478,0.0366967976982908,0.10161935466180022
1,Td00001aa023871_T001,0.6222775357809583,2.92368347337812e-4,0.0029190233232746308
1,Td00001aa007990_T003,1.1001100110011002,0.555318876502101,0.7681662802974636
1,Td00001aa029752_T001,1.3458950201884252,0.00163463508994255,0.010404582080427978
1,Td00001aa023327_T001,0.998003992015968,0.935626767618256,0.999999925140118
1,Td00001aa035785_T001,1.0989010989010988,0.942190718388918,0.999999925140118
1,Td00001aa020035_T002,1.0416666666666667,0.471449559205459,0.6894090191136554
1,Td00001aa031977_T001,0.9643201542912248,0.992522293812687,0.999999925140118
1,Td00001aa029804_T001,1.455604075691412,1.20873794987153e-4,0.0016159459166307083
1,Td00001aa003322_T003,0.8375209380234506,0.263131731015693,0.44900350696720376
1,Td00001aa038580_T001,1.075268817204301,0.930606458041463,0.999999925140118
1,Td00001aa032124_T001,1.7605633802816902,3.14278175258531e-5,6.001216584698615e-4
1,Td00001aa034557_T001,1.2269938650306749,0.0368524397587426,0.10191605753969504
1,Td00001aa000068_T001,1.203369434416366,0.351459686071019,0.5553493901183483
1,Td00001aa035841_T003,0.5984440454817475,5.91692271910693e-5,9.575862822088302e-4
1,Td00001aa029115_T001,1.146788990825688,0.304431902452733,0.5011240638548271
1,Td00001aa005935_T001,0.9624639076034648,0.935410013994951,0.999999925140118
1,Td00001aa023772_T002,1.1574074074074074,0.0558591623301327,0.1387364660252805
1,Td00001aa016985_T001,0.7593014426727411,0.00208285279809972,0.012163455903465842
1,Td00001aa011427_T001,0.3951007506914263,0.0674940287199677,0.16025391424366012
1,Td00001aa020161_T001,1.1494252873563218,0.925339160239735,0.999999925140118
1,Td00001aa007432_T001,0.7704160246533127,0.171502226975713,0.32679595414749113
1,Td00001aa006454_T006,0.9514747859181732,0.945911283169194,0.999999925140118
1,Td00001aa001133_T001,0.9225092250922508,0.469464087200079,0.6876200855134275
1,Td00001aa042109_T001,0.49726504226752855,0.00762505210064313,0.03155306363832814
1,Td00001aa003349_T002,1.461988304093567,2.37387609664519e-4,0.0025124102148951586
1,Td00001aa010289_T002,1.0775862068965516,0.424696874685168,0.6423851721453359
1,Td00001aa023750_T001,0.9852216748768474,0.579160601918033,0.7910924898449884
1,Td00001aa037271_T001,0.8598452278589853,0.19392477283833,0.35872604058100105
1,Td00001aa016357_T002,1.1013215859030836,0.323573529377821,0.5239016902308461
1,Td00001aa026923_T001,1.162790697674419,0.0336293792826213,0.09531517760387384
1,Td00001aa015941_T002,1.6750418760469012,8.17005955616734e-4,0.0062173920150815605
1,Td00001aa004258_T003,0.9074410163339384,8.29400819496451e-5,0.0012014414272404424
1,Td00001aa030153_T002,1.026694045174538,0.986548034394403,0.999999925140118
1,Td00001aa022862_T001,0.9803921568627452,0.88144691888381,0.999999925140118
1,Td00001aa004250_T001,0.942507068803016,0.928033151331452,0.999999925140118
1,Td00001aa024497_T001,1.1286681715575622,0.0868600717862481,0.19290953789327348
1,Td00001aa030908_T002,1.5873015873015872,1.08872723588727e-5,2.691244242682985e-4
1,Td00001aa003180_T003,1.231527093596059,3.25658916595639e-5,6.121369947883651e-4
1,Td00001aa024862_T001,1.001001001001001,0.921285410502286,0.999999925140118
1,Td00001aa020796_T002,3.1746031746031744,1.21465804081566e-9,8.767401738607434e-7
1,Td00001aa021431_T003,1.1261261261261262,0.0434302134964525,0.11528935079070936
1,Td00001aa005892_T003,0.927643784786642,0.850891408400264,0.9957748442087205
1,Td00001aa001591_T001,0.8517887563884157,0.00115888659628405,0.008039305784046569
1,Td00001aa031224_T001,0.8445945945945946,0.104214119278963,0.2228132443588729
1,Td00001aa007867_T002,2.0202020202020203,2.70238917687848e-7,2.6359250106363337e-5
1,Td00001aa041682_T003,0.984251968503937,0.993685210942025,0.999999925140118
1,Td00001aa024952_T002,0.197667523225934,6.80854610579651e-7,4.856898740233181e-5
1,Td00001aa019237_T001,0.8090614886731392,0.00360981883036948,0.01801297039560526
1,Td00001aa022259_T001,0.998003992015968,0.9997264014715,0.999999925140118
1,Td00001aa022445_T002,1.0764262648008611,0.683834907469887,0.885056755655051
1,Td00001aa010545_T002,1.038421599169263,0.931066135078939,0.999999925140118
1,Td00001aa017435_T001,0.6887052341597797,0.00330627184158727,0.017021876000411496
1,Td00001aa024864_T002,0.8389261744966443,0.092024279674301,0.20156182141149714
1,Td00001aa039147_T001,0.9225092250922508,0.912109199368851,0.999999925140118
1,Td00001aa022669_T001,1.0080645161290325,0.999822655223986,0.999999925140118
1,Td00001aa014817_T001,1.2004801920768309,0.169339405539101,0.3233576267675215
1,Td00001aa010645_T001,0.9000900090009001,0.753308674130644,0.9348685245779128
1,Td00001aa032222_T001,0.6896551724137931,0.0251874535097867,0.0771659759905095
1,Td00001aa002989_T005,1.0362694300518136,0.583452143684889,0.7945957685127412
1,Td00001aa009662_T001,1.1848341232227488,0.0559184629005993,0.1387364660252805
1,Td00001aa030930_T001,1.1764705882352942,0.435974585567659,0.6534503171074207
1,Td00001aa014113_T001,0.9017132551848512,0.176021445493348,0.3325975899400487
1,Td00001aa034420_T001,0.6038647342995169,0.0202147496365025,0.06572525354787165
1,Td00001aa009485_T001,0.9328358208955224,0.692350816825258,0.8908000349099309
1,Td00001aa008981_T001,1.1299435028248588,0.14187859837529,0.2826692912046682
1,Td00001aa016523_T001,1.7636684303350971,1.83449065871422e-6,8.961097428593438e-5
1,Td00001aa024729_T001,1.0298661174047374,0.432405233846047,0.6502978402161804
1,Td00001aa032354_T001,1.0111223458038423,0.970555071721323,0.999999925140118
1,Td00001aa030833_T001,0.35739814152966404,3.31168997536047e-6,1.2072615273814076e-4
1,Td00001aa034421_T001,0.3632401017072285,0.0840140518538726,0.18821025024247437
1,Td00001aa037404_T001,0.8190008190008189,0.00169677481178854,0.010594567985717718
1,Td00001aa014977_T001,0.6476683937823834,0.0410674471444669,0.11027709579195018
1,Td00001aa024831_T002,0.9250693802035151,0.342624003078038,0.5456884497390286
1,Td00001aa002518_T002,0.2570033410434336,0.0531894870070183,0.1339573332926232
1,Td00001aa033840_T001,1.1682242990654206,0.186682055918659,0.3480038945301861
1,Td00001aa019942_T001,0.5243838489774515,0.00374911958776303,0.018535030948269558
1,Td00001aa038503_T001,0.9891196834817014,0.909361730279591,0.999999925140118
1,Td00001aa001679_T001,0.6743088334457181,0.0034089017091925,0.017369766423901888
1,Td00001aa032141_T001,0.6146281499692686,0.0122998719846821,0.044883961569987564
1,Td00001aa014184_T002,0.9310986964618247,0.0978939802305482,0.21132995421361034
1,Td00001aa041862_T001,0.8952551477170994,0.381423493363961,0.5938817554719843
1,Td00001aa039252_T001,1.1037527593818983,0.327800651185174,0.5290843247438698
1,Td00001aa005755_T002,0.8156606851549756,0.475786065028009,0.6918259100266255
1,Td00001aa007117_T002,0.8103727714748784,0.0860502813007834,0.19146452849231033
1,Td00001aa006947_T001,1.287001287001287,0.0943422775246573,0.20541264330114153
1,Td00001aa044243_T001,0.44863167339614174,4.79913978101987e-6,1.5327518114779392e-4
1,Td00001aa027217_T001,1.203369434416366,0.448040747800138,0.6643299337759647
